host,clock,net.if.in[ens160],net.if.out[ens160],"proc.num[,,run]",proc.num[],system.cpu.intr,"system.cpu.load[percpu,avg1]","system.cpu.load[percpu,avg15]","system.cpu.load[percpu,avg5]",system.cpu.switches,"system.cpu.util[,idle]","system.cpu.util[,interrupt]","system.cpu.util[,iowait]","system.cpu.util[,nice]","system.cpu.util[,softirq]","system.cpu.util[,steal]","system.cpu.util[,system]","system.cpu.util[,user]","system.swap.size[,free]","system.swap.size[,pfree]","system.swap.size[,total]","vfs.fs.inode[/,pfree]","vfs.fs.inode[/boot,pfree]","vfs.fs.inode[/var/lib/docker/aufs,pfree]","vfs.fs.inode[/var/lib/kubelet,pfree]","vfs.fs.inode[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/,pfree]","vfs.fs.size[/,total]","vfs.fs.size[/,used]","vfs.fs.size[/boot,free]","vfs.fs.size[/boot,pfree]","vfs.fs.size[/boot,total]","vfs.fs.size[/boot,used]","vfs.fs.size[/var/lib/docker/aufs,pfree]","vfs.fs.size[/var/lib/docker/aufs,total]","vfs.fs.size[/var/lib/docker/aufs,used]","vfs.fs.size[/var/lib/kubelet,free]","vfs.fs.size[/var/lib/kubelet,pfree]","vfs.fs.size[/var/lib/kubelet,total]","vfs.fs.size[/var/lib/kubelet,used]","vfs.fs.size[/var/lib/rancher/volumes,free]","vfs.fs.size[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/var/lib/rancher/volumes,total]","vfs.fs.size[/var/lib/rancher/volumes,used]",vm.memory.size[available],vm.memory.size[total],cpu,mem,io
10274,1524553042,302896,100920,2,207,1241,4.71,14.79,24.88,4569,95.8839,0,0.27,0.0338,0.3881,0,1.4165,1.9912,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5216,79680208896,7166488576,408983552,87.2071,494512128,59996160,90.5216,79680208896,7166488576,68442521600,90.5216,79680208896,7166488576,68442521600,90.5216,79680208896,7166488576,3483774976,4143763456,0,0,0
10274,1524553047,183640,124648,2,207,1250,4.71,14.71,24.48,4518,95.9156,0,0.27,0.0338,0.3712,0,1.384,2.0415,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5216,79680208896,7166496768,408983552,87.2071,494512128,59996160,90.5216,79680208896,7166509056,68442513408,90.5216,79680208896,7166496768,68442501120,90.5216,79680208896,7166509056,3483910144,4143763456,0,0,0
10274,1524553052,293376,92944,2,207,1262,4.42,14.64,24.07,4927,95.9318,0,0.2364,0.0338,0.3714,0,1.3676,1.9754,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5216,79680208896,7166509056,408983552,87.2071,494512128,59996160,90.5216,79680208896,7166517248,68442501120,90.5216,79680208896,7166509056,68442492928,90.5216,79680208896,7166517248,3483799552,4143763456,0,0,0
10274,1524553057,256872,95616,4,207,1219,4.06,14.56,23.67,4416,95.9811,0,0.2532,0.0338,0.3883,0,1.3338,2.0425,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5216,79680208896,7166517248,408983552,87.2071,494512128,59996160,90.5216,79680208896,7166525440,68442492928,90.5216,79680208896,7166517248,68442484736,90.5216,79680208896,7166525440,3483807744,4143763456,0,0,0
10274,1524553062,255632,117984,3,207,1205,3.74,14.48,23.28,4572,95.9656,0,0.27,0.0338,0.3882,0,1.2996,2.0422,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5216,79680208896,7166525440,408983552,87.2071,494512128,59996160,90.5216,79680208896,7166533632,68442484736,90.5216,79680208896,7166525440,68442476544,90.5216,79680208896,7166533632,3483758592,4143763456,0,0,0
10274,1524553067,176920,83776,5,207,1210,3.16,14.4,22.89,4343,96.0007,0,0.2532,0.0169,0.3713,0,1.2325,2.0422,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5216,79680208896,7166533632,408983552,87.2071,494512128,59996160,90.5216,79680208896,7166541824,68442476544,90.5216,79680208896,7166533632,68442468352,90.5216,79680208896,7166541824,3483856896,4143763456,0,0,0
10274,1524553072,411976,101744,2,207,1268,2.91,14.32,22.51,4703,96.0175,0,0.27,0,0.3207,0,1.2656,2.16,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5216,79680208896,7166550016,408983552,87.2071,494512128,59996160,90.5216,79680208896,7166550016,68442468352,90.5216,79680208896,7166541824,68442460160,90.5216,79680208896,7166550016,3483840512,4143763456,0,0,0
10274,1524553077,160904,110528,3,207,1270,2.68,14.25,22.14,4583,95.9501,0,0.27,0,0.3205,0,1.2991,2.1431,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5216,79680208896,7166550016,408983552,87.2071,494512128,59996160,90.5216,79680208896,7166558208,68442460160,90.5216,79680208896,7166550016,68442451968,90.5216,79680208896,7166558208,3483840512,4143763456,0,0,0
10274,1524553082,268272,93344,2,207,1197,2.46,14.17,21.77,4721,95.9507,0,0.27,0,0.3037,0,1.2987,2.1934,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166566400,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166566400,68442443776,90.5215,79680208896,7166566400,68442443776,90.5215,79680208896,7166566400,3484626944,4143763456,0,0,0
10274,1524553087,164168,568264,2,207,1241,2.26,14.09,21.41,4317,95.9845,0,0.2868,0,0.3037,0,1.2654,2.1592,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166574592,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166574592,68442435584,90.5215,79680208896,7166574592,68442427392,90.5215,79680208896,7166582784,3484635136,4143763456,0,0,0
10274,1524553092,340000,129856,2,207,1199,2.26,14.02,21.06,4594,96.0331,0,0.287,0,0.3041,0,1.2998,2.1104,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166582784,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166582784,68442427392,90.5215,79680208896,7166582784,68442427392,90.5215,79680208896,7166582784,3484483584,4143763456,0,0,0
10274,1524553097,252680,92208,3,207,1275,2.08,13.94,20.71,4175,96.0486,0,0.321,0,0.2705,0,1.25,2.0781,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166590976,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166590976,68442427392,90.5215,79680208896,7166582784,68442419200,90.5215,79680208896,7166590976,3484524544,4143763456,0,0,0
10274,1524553102,210376,91488,2,207,1211,1.91,13.87,20.36,4805,96.0622,0,0.3211,0,0.2872,0,1.2671,2.1291,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166599168,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166599168,68442411008,90.5215,79680208896,7166599168,68442411008,90.5215,79680208896,7166599168,3484536832,4143763456,0,0,0
10274,1524553107,252368,118704,4,207,1250,1.76,13.79,20.02,4316,95.9966,0,0.3211,0,0.2874,0,1.2333,2.1464,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166607360,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166607360,68442402816,90.5215,79680208896,7166607360,68442390528,90.5215,79680208896,7166619648,3484672000,4143763456,0,0,0
10274,1524553112,284552,83984,2,207,1240,1.62,13.72,19.69,4689,96.0108,0,0.3381,0,0.3211,0,1.2337,2.1298,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166619648,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166619648,68442390528,90.5215,79680208896,7166619648,68442382336,90.5215,79680208896,7166627840,3484557312,4143763456,0,0,0
10274,1524553117,257216,98744,2,207,1211,1.49,13.64,19.36,4272,95.9953,0,0.3381,0,0.3042,0,1.2506,2.0791,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166627840,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166636032,68442382336,90.5215,79680208896,7166627840,68442374144,90.5215,79680208896,7166636032,3484565504,4143763456,0,0,0
10274,1524553122,175696,105488,2,208,1179,1.26,13.57,19.04,4442,96.0122,0,0.3209,0,0.287,0,1.2844,2.1111,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5215,79680208896,7166636032,408983552,87.2071,494512128,59996160,90.5215,79680208896,7166636032,68442374144,90.5215,79680208896,7166636032,68442365952,90.5214,79680208896,7166644224,3484557312,4143763456,0,0,0
10274,1524553127,257312,98800,2,208,1241,1.16,13.5,18.73,4575,95.8291,0,0.4053,0,0.304,0,1.3676,2.0774,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5214,79680208896,7166644224,408983552,87.2071,494512128,59996160,90.5214,79680208896,7166656512,68442365952,90.5214,79680208896,7166644224,68442353664,90.5214,79680208896,7166656512,3484565504,4143763456,0,0,0
10274,1524553132,335768,108192,2,208,1253,1.07,13.42,18.41,4642,95.9122,0,0.4223,0.0169,0.3208,0,1.3511,2.0101,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5214,79680208896,7166656512,408983552,87.2071,494512128,59996160,90.5214,79680208896,7166664704,68442353664,90.5214,79680208896,7166656512,68442345472,90.5214,79680208896,7166664704,3484450816,4143763456,0,0,0
10274,1524553137,230976,117488,3,208,1250,0.98,13.35,18.11,4397,95.8622,0,0.4222,0.0169,0.304,0,1.3504,2.0774,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5214,79680208896,7166664704,408983552,87.2071,494512128,59996160,90.5214,79680208896,7166672896,68442345472,90.5214,79680208896,7166664704,68442337280,90.5214,79680208896,7166672896,3484459008,4143763456,0,0,0
10274,1524553142,221136,95520,3,208,1205,0.98,13.28,17.81,4853,95.8284,0,0.4561,0.0169,0.2872,0,1.334,2.0608,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5214,79680208896,7166672896,408983552,87.2071,494512128,59996160,90.5214,79680208896,7166672896,68442337280,90.5214,79680208896,7166672896,68442329088,90.5214,79680208896,7166681088,3484467200,4143763456,0,0,0
10274,1524553147,249280,576656,5,208,1247,0.9,13.21,17.51,4362,95.8439,0,0.4393,0.0169,0.2703,0,1.318,2.0781,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5214,79680208896,7166681088,408983552,87.2071,494512128,59996160,90.5214,79680208896,7166689280,68442329088,90.5214,79680208896,7166681088,68442320896,90.5214,79680208896,7166689280,3484479488,4143763456,0,0,0
10274,1524553152,290288,90456,4,208,1181,0.83,13.14,17.22,4826,95.8291,0,0.439,0.0169,0.2869,0,1.3173,2.1273,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5214,79680208896,7166689280,408983552,87.2071,494512128,59996160,90.5214,79680208896,7166689280,68442320896,90.5214,79680208896,7166689280,68442312704,90.5214,79680208896,7166697472,3477893120,4143763456,0,0,0
10274,1524553157,242912,119480,5,208,1255,0.76,13.07,16.93,4135,95.7616,0,0.422,0.0169,0.3037,0,1.3676,2.1607,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5214,79680208896,7166697472,408983552,87.2071,494512128,59996160,90.5214,79680208896,7166705664,68442312704,90.5214,79680208896,7166697472,68442304512,90.5214,79680208896,7166705664,3484622848,4143763456,0,0,0
10274,1524553162,218584,98200,3,205,1229,0.7,13,16.65,4776,95.73,0,0.3883,0.0169,0.287,0,1.3509,2.0766,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5214,79680208896,7166705664,408983552,87.2071,494512128,59996160,90.5214,79680208896,7166705664,68442304512,90.5214,79680208896,7166705664,68442296320,90.5213,79680208896,7166713856,3484504064,4143763456,0,0,0
10274,1524553167,246808,118424,2,205,1248,0.64,12.93,16.38,4720,95.7616,0,0.4388,0.0169,0.3038,0,1.3842,2.1435,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166713856,408983552,87.2071,494512128,59996160,90.5213,79680208896,7166722048,68442296320,90.5213,79680208896,7166713856,68442288128,90.5213,79680208896,7166722048,3484815360,4143763456,0,0,0
10274,1524553172,286808,85504,2,205,1246,0.55,12.86,16.1,4366,95.7307,0,0.4558,0.0169,0.3037,0,1.3669,2.0932,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166738432,408983552,87.2071,494512128,59996160,90.5213,79680208896,7166738432,68442284032,90.5213,79680208896,7166726144,68442271744,90.5213,79680208896,7166738432,3484712960,4143763456,0,0,0
10274,1524553177,248416,91736,2,205,1195,0.5,12.79,15.84,4346,95.7321,0,0.4387,0.0169,0.3038,0,1.417,2.0752,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166738432,408983552,87.2071,494512128,59996160,90.5213,79680208896,7166746624,68442271744,90.5213,79680208896,7166738432,68442263552,90.5213,79680208896,7166746624,3484712960,4143763456,0,0,0
10274,1524553182,182816,103272,2,205,1194,0.46,12.72,15.57,4441,95.7468,0,0.3716,0.0169,0.3041,0,1.3342,2.1111,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166754816,408983552,87.2071,494512128,59996160,90.5213,79680208896,7166754816,68442263552,90.5213,79680208896,7166746624,68442255360,90.5213,79680208896,7166754816,3484602368,4143763456,0,0,0
10274,1524553187,299352,108576,2,205,1253,0.46,12.65,15.31,4217,95.9297,0,0.3548,0.0338,0.3041,0,1.3005,2.0781,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166754816,408983552,87.2071,494512128,59996160,90.5213,79680208896,7166763008,68442255360,90.5213,79680208896,7166754816,68442247168,90.5213,79680208896,7166763008,3484602368,4143763456,0,0,0
10274,1524553192,316848,102456,2,205,1248,0.42,12.58,15.06,4828,95.9622,0,0.3548,0.0169,0.2871,0,1.3005,2.0443,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166771200,408983552,87.2071,494512128,59996160,90.5213,79680208896,7166771200,68442247168,90.5213,79680208896,7166763008,68442238976,90.5213,79680208896,7166771200,3484622848,4143763456,0,0,0
10274,1524553197,245264,122512,2,205,1301,0.39,12.51,14.81,4565,95.9446,0,0.3889,0.0169,0.3212,0,1.2844,2.0122,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166771200,408983552,87.2071,494512128,59996160,90.5213,79680208896,7166779392,68442238976,90.5213,79680208896,7166771200,68442230784,90.5213,79680208896,7166779392,3484622848,4143763456,0,0,0
10274,1524553202,178904,83856,2,205,1220,0.36,12.45,14.56,4898,96.0108,0,0.372,0.0169,0.3212,0,1.3018,1.9445,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166787584,408983552,87.2071,494512128,59996160,90.5213,79680208896,7166787584,68442222592,90.5213,79680208896,7166787584,68442222592,90.5213,79680208896,7166787584,3484446720,4143763456,0,0,0
10274,1524553207,256968,578472,3,205,1238,0.33,12.38,14.32,4108,96.0271,0,0.3888,0.0169,0.338,0,1.3016,1.8935,4250288128,98.9598,4294963200,95.5004,99.7583,95.5004,95.5004,95.5004,90.5213,79680208896,7166787584,408983552,87.2071,494512128,59996160,90.5212,79680208896,7166795776,68442222592,90.5213,79680208896,7166787584,68442214400,90.5212,79680208896,7166795776,3484520448,4143763456,0,0,0
10274,1524553212,284376,117872,2,205,1207,0.3,12.31,14.08,4699,96.044,0,0.389,0.0169,0.3381,0,1.3354,1.8772,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5212,79680208896,7166808064,408983552,87.2071,494512128,59996160,90.5212,79680208896,7166808064,68442202112,90.5212,79680208896,7166808064,68442202112,90.5212,79680208896,7166808064,3484532736,4143763456,0,0,0
10274,1524553217,254688,95448,2,205,1272,0.26,12.25,13.85,4438,96.0947,0,0.3721,0.0169,0.3213,0,1.3187,1.8265,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5212,79680208896,7166808064,408983552,87.2071,494512128,59996160,90.5212,79680208896,7166816256,68442202112,90.5212,79680208896,7166808064,68442193920,90.5212,79680208896,7166816256,3484540928,4143763456,0,0,0
10274,1524553222,211104,91040,3,205,1246,0.24,12.18,13.62,4769,96.044,0,0.3551,0.0169,0.3043,0,1.353,1.8938,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5212,79680208896,7166824448,408983552,87.2071,494512128,59996160,90.5212,79680208896,7166824448,68442185728,90.5212,79680208896,7166824448,68442185728,90.5212,79680208896,7166824448,3484426240,4143763456,0,0,0
10274,1524553227,254952,126544,3,205,1270,0.22,12.11,13.39,4727,96.044,0,0.4231,0.0169,0.3045,0,1.3863,1.8446,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5212,79680208896,7166832640,408983552,87.2071,494512128,59996160,90.5212,79680208896,7166832640,68442185728,90.5212,79680208896,7166824448,68442169344,90.5212,79680208896,7166840832,3484434432,4143763456,0,0,0
10274,1524553232,289776,93280,2,205,1216,0.22,12.05,13.17,4876,96.0257,0,0.3891,0.0169,0.2876,0,1.438,1.844,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5212,79680208896,7166840832,408983552,87.2071,494512128,59996160,90.5212,79680208896,7166840832,68442169344,90.5212,79680208896,7166840832,68442169344,90.5212,79680208896,7166840832,3484377088,4143763456,0,0,0
10274,1524553237,291832,90128,2,205,1305,0.2,11.98,12.95,4446,96.0223,0,0.4063,0.0169,0.2709,0,1.4216,1.8622,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5212,79680208896,7166853120,408983552,87.2071,494512128,59996160,90.5212,79680208896,7166853120,68442157056,90.5212,79680208896,7166853120,68442157056,90.5212,79680208896,7166853120,3484454912,4143763456,0,0,0
10274,1524553242,174168,115144,2,205,1206,0.18,11.92,12.74,4802,96.0068,0,0.423,0.0169,0.2876,0,1.4211,1.8613,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5212,79680208896,7166861312,408983552,87.2071,494512128,59996160,90.5212,79680208896,7166861312,68442148864,90.5212,79680208896,7166861312,68442148864,90.5212,79680208896,7166861312,3484340224,4143763456,0,0,0
10274,1524553247,259704,90144,3,205,1227,0.17,11.86,12.52,4219,95.9405,0,0.5244,0,0.3045,0,1.4206,1.8102,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166869504,408983552,87.2071,494512128,59996160,90.5211,79680208896,7166869504,68442140672,90.5211,79680208896,7166869504,68442132480,90.5211,79680208896,7166877696,3484348416,4143763456,0,0,0
10274,1524553252,321792,114040,2,205,1278,0.15,11.79,12.32,4752,95.8066,0,0.5243,0,0.3216,0,1.488,1.928,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166877696,408983552,87.2071,494512128,59996160,90.5211,79680208896,7166877696,68442132480,90.5211,79680208896,7166877696,68442124288,90.5211,79680208896,7166885888,3484229632,4143763456,0,0,0
10274,1524553257,246064,115848,2,205,1291,0.14,11.73,12.11,4657,95.8037,0,0.4566,0,0.3044,0,1.5049,1.9787,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166885888,408983552,87.2071,494512128,59996160,90.5211,79680208896,7166885888,68442124288,90.5211,79680208896,7166885888,68442116096,90.5211,79680208896,7166894080,3484241920,4143763456,0,0,0
10274,1524553262,185320,86824,4,205,1223,0.13,11.66,11.91,4739,95.7551,0,0.4565,0,0.3548,0,1.4706,2.0626,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166894080,408983552,87.2071,494512128,59996160,90.5211,79680208896,7166894080,68442116096,90.5211,79680208896,7166894080,68442107904,90.5211,79680208896,7166902272,3484254208,4143763456,0,0,0
10274,1524553267,249464,573168,4,205,1240,0.11,11.6,11.71,4584,95.6235,0,0.4564,0,0.355,0,1.4368,2.1129,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166902272,408983552,87.2071,494512128,59996160,90.5211,79680208896,7166902272,68442107904,90.5211,79680208896,7166902272,68442099712,90.5211,79680208896,7166910464,3484262400,4143763456,0,0,0
10274,1524553272,286336,117864,2,205,1188,0.1,11.54,11.52,4599,95.6897,0,0.4393,0,0.3548,0,1.4701,2.0615,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166910464,408983552,87.2071,494512128,59996160,90.5211,79680208896,7166910464,68442099712,90.5211,79680208896,7166910464,68442091520,90.5211,79680208896,7166918656,3484237824,4143763456,0,0,0
10274,1524553277,297456,104896,2,205,1236,0.1,11.48,11.33,4167,95.6911,0,0.4394,0,0.3547,0,1.4363,2.0957,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166918656,408983552,87.2071,494512128,59996160,90.5211,79680208896,7166918656,68442091520,90.5211,79680208896,7166918656,68442091520,90.5211,79680208896,7166918656,3484278784,4143763456,0,0,0
10274,1524553282,137152,91680,2,205,1249,0.09,11.41,11.14,4687,95.6581,0,0.4393,0,0.355,0,1.4023,2.0612,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166926848,408983552,87.2071,494512128,59996160,90.5211,79680208896,7166930944,68442083328,90.5211,79680208896,7166926848,68442071040,90.5211,79680208896,7166939136,3484160000,4143763456,0,0,0
10274,1524553287,333280,128544,2,205,1286,0.08,11.35,10.95,4679,95.808,0,0.4565,0,0.3884,0,1.4199,1.978,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5211,79680208896,7166939136,408983552,87.2071,494512128,59996160,90.521,79680208896,7166947328,68442071040,90.5211,79680208896,7166939136,68442062848,90.521,79680208896,7166947328,3484176384,4143763456,0,0,0
10274,1524553292,204880,77680,3,205,1259,0.08,11.29,10.77,4840,95.744,0,0.4729,0,0.3886,0,1.3854,2.0098,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.521,79680208896,7166947328,408983552,87.2071,494512128,59996160,90.521,79680208896,7166955520,68442062848,90.521,79680208896,7166947328,68442054656,90.521,79680208896,7166955520,3484061696,4143763456,0,0,0
10274,1524553297,331904,99800,3,205,1237,0.07,11.23,10.59,4283,95.7785,0,0.4393,0,0.3884,0,1.3516,1.9939,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.521,79680208896,7166955520,408983552,87.2071,494512128,59996160,90.521,79680208896,7166967808,68442054656,90.521,79680208896,7166955520,68442042368,90.521,79680208896,7166967808,3484069888,4143763456,0,0,0
10274,1524553302,165704,105456,2,205,1203,0.07,11.17,10.42,4557,95.8277,0,0.4393,0,0.3717,0,1.4027,1.9936,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.521,79680208896,7166976000,408983552,87.2071,494512128,59996160,90.521,79680208896,7166976000,68442042368,90.521,79680208896,7166967808,68442034176,90.521,79680208896,7166976000,3484069888,4143763456,0,0,0
10274,1524553307,269880,99024,2,205,1274,0.06,11.11,10.24,4561,95.8263,0,0.3549,0,0.3382,0,1.3858,2.0788,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.521,79680208896,7166976000,408983552,87.2071,494512128,59996160,90.521,79680208896,7166984192,68442034176,90.521,79680208896,7166976000,68442025984,90.521,79680208896,7166984192,3484041216,4143763456,0,0,0
10274,1524553312,314392,99256,2,205,1307,0.05,11.05,10.07,4656,95.9757,0,0.3718,0,0.3548,0,1.3692,1.9436,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.521,79680208896,7166992384,408983552,87.2071,494512128,59996160,90.521,79680208896,7166992384,68442025984,90.521,79680208896,7166984192,68442017792,90.521,79680208896,7166992384,3483979776,4143763456,0,0,0
10274,1524553317,245224,117680,2,205,1241,0.05,10.99,9.9,4549,96.0277,0,0.3718,0,0.338,0,1.3185,1.9436,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.521,79680208896,7166992384,408983552,87.2071,494512128,59996160,90.521,79680208896,7167000576,68442017792,90.521,79680208896,7166992384,68442009600,90.521,79680208896,7167000576,3483979776,4143763456,0,0,0
10274,1524553322,112528,83872,2,205,1220,0.05,10.93,9.74,4719,96.0446,0,0.3719,0,0.3043,0,1.3692,1.9439,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.521,79680208896,7167008768,408983552,87.2071,494512128,59996160,90.521,79680208896,7167012864,68442001408,90.521,79680208896,7167008768,68441997312,90.521,79680208896,7167012864,3484409856,4143763456,0,0,0
10274,1524553327,334824,585176,2,205,1301,0.04,10.87,9.59,4483,96.0764,0,0.372,0,0.3044,0,1.4034,1.86,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.521,79680208896,7167012864,408983552,87.2071,494512128,59996160,90.5209,79680208896,7167021056,68441997312,90.521,79680208896,7167012864,68441989120,90.5209,79680208896,7167021056,3484389376,4143763456,0,0,0
10274,1524553332,203056,110680,3,205,1178,0.12,10.82,9.43,5038,96.0771,0,0.3889,0,0.2875,0,1.3865,1.9276,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5209,79680208896,7167029248,408983552,87.2071,494512128,59996160,90.5209,79680208896,7167029248,68441989120,90.5209,79680208896,7167021056,68441980928,90.5209,79680208896,7167029248,3484274688,4143763456,0,0,0
10274,1524553337,328112,101872,2,205,1275,0.11,10.76,9.28,4537,95.9926,0,0.3888,0,0.2875,0,1.4201,1.927,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5209,79680208896,7167029248,408983552,87.2071,494512128,59996160,90.5209,79680208896,7167037440,68441980928,90.5209,79680208896,7167029248,68441972736,90.5209,79680208896,7167037440,3484409856,4143763456,0,0,0
10274,1524553342,129744,84352,2,205,1205,0.1,10.7,9.12,4850,95.9932,0,0.3888,0,0.2874,0,1.3865,2.0453,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5209,79680208896,7167045632,408983552,87.2071,494512128,59996160,90.5209,79680208896,7167045632,68441964544,90.5209,79680208896,7167045632,68441964544,90.5209,79680208896,7167045632,3484291072,4143763456,0,0,0
10274,1524553347,332200,127656,2,205,1295,0.09,10.65,8.97,4668,95.8911,0,0.3719,0,0.2707,0,1.3868,2.0456,4250288128,98.9598,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5209,79680208896,7167053824,408983552,87.2071,494512128,59996160,90.5209,79680208896,7167053824,68441964544,90.5209,79680208896,7167045632,68441948160,90.5209,79680208896,7167062016,3484426240,4143763456,0,0,0
